Nome: JOAO PESSOA
Codigo Estacao: A320
Latitude: -7.165409
Longitude: -34.815627
Altitude: 33.5
Situacao: Operante
Data Inicial: 2009-01-01
Data Final: 2019-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;RADIACAO GLOBAL(Kj/m²);
2013-03-08;1300;2337,864;
2013-03-08;1400;1725,483;
2013-03-08;1500;2515,932;
2013-03-08;1600;3219,479;
2013-03-08;1700;2194,249;
2013-03-08;1800;1369,833;
2013-03-08;1900;1392,211;
2013-03-08;2000;673,6;
2013-03-08;2100;75,481;
2013-03-08;2200;-3,54;
2013-03-08;2300;-3,54;
2013-03-09;0000;-3,54;
2013-03-09;0100;-3,54;
2013-03-09;0200;-3,54;
2013-03-09;0300;-3,54;
2013-03-09;0400;-3,54;
2013-03-09;0500;-3,506;
2013-03-09;0600;-3,442;
2013-03-09;0700;-3,377;
2013-03-09;0800;-3,394;
2013-03-09;0900;21,666;
2013-03-09;1000;276,221;
2013-03-09;1100;833,113;
2013-03-09;1200;1032,662;
2013-03-09;1300;2007,17;
2013-03-09;1400;2977,015;
2013-03-09;1500;3372,977;
2013-03-09;1600;3026,083;
2013-03-09;1700;3252,598;
2013-03-09;1800;2397,414;
2013-03-09;1900;1143,745;
2013-03-09;2000;571,528;
2013-03-09;2100;39,065;
2013-03-09;2200;-3,538;
2013-03-09;2300;-3,531;
2013-03-10;0000;-3,531;
2013-03-10;0100;-3,54;
2013-03-10;0200;-3,54;
2013-03-10;0300;-3,535;
2013-03-10;0400;-3,54;
2013-03-10;0500;-3,531;
2013-03-10;0600;-3,54;
2013-03-10;0700;-3,54;
2013-03-10;0800;-3,319;
2013-03-10;0900;10,981;
2013-03-10;1000;217,932;
2013-03-10;1100;739,324;
2013-03-10;1200;1330,927;
2013-03-10;1300;2779,344;
2013-03-10;1400;3386,682;
2013-03-10;1500;2978,473;
2013-03-10;1600;3481,895;
2013-03-10;1700;3093,357;
2013-03-10;1800;2551,101;
2013-03-10;1900;1636,995;
2013-03-10;2000;409,936;
2013-03-10;2100;79,524;
2013-03-10;2200;-3,344;
2013-03-10;2300;-3,54;
2013-03-11;0000;-3,54;
2013-03-11;0100;-3,54;
2013-03-11;0200;-3,461;
2013-03-11;0300;-3,532;
2013-03-11;0400;-3,54;
2013-03-11;0500;-3,538;
2013-03-11;0600;-3,537;
2013-03-11;0700;-3,311;
2013-03-11;0800;-3,506;
2013-03-11;0900;19,553;
2013-03-11;1000;339,473;
2013-03-11;1100;1345,101;
2013-03-11;1200;2354,372;
2013-03-11;1300;3115,663;
2013-03-11;1400;3641,904;
2013-03-11;1500;3748,04;
2013-03-11;1600;3721,65;
2013-03-11;1700;3142,715;
2013-03-11;1800;1955,728;
2013-03-11;1900;1277,912;
2013-03-11;2000;689,491;
2013-03-11;2100;101,741;
2013-03-11;2200;-3,54;
2013-03-11;2300;-3,54;
2013-03-12;0000;-3,54;
2013-03-12;0100;-3,54;
2013-03-12;0200;-3,54;
2013-03-12;0300;-3,54;
2013-03-12;0400;-3,54;
2013-03-12;0500;-3,54;
2013-03-12;0600;-3,529;
2013-03-12;0700;-3,54;
2013-03-12;0800;-3,54;
2013-03-12;0900;33,897;
2013-03-12;1000;296,396;
2013-03-12;1100;979,496;
2013-03-12;1200;1587,544;
2013-03-12;1300;3113,109;
2013-03-12;1400;3594,794;
2013-03-12;1500;3852,76;
2013-03-12;1600;3861,229;
2013-03-12;1700;3311,907;
2013-03-12;1800;2228,398;
2013-03-12;1900;1259,66;
2013-03-12;2000;552,507;
2013-03-12;2100;102,12;
2013-03-12;2200;-3,537;
2013-03-12;2300;-3,54;
2013-03-13;0000;-3,537;
2013-03-13;0100;-3,54;
2013-03-13;0200;-3,495;
2013-03-13;0300;-3,52;
2013-03-13;0400;-3,523;
2013-03-13;0500;-3,329;
2013-03-13;0600;-3,503;
2013-03-13;0700;-3,54;
2013-03-13;0800;-3,512;
2013-03-13;0900;22,391;
2013-03-13;1000;353,12;
2013-03-13;1100;1203,333;
2013-03-13;1200;1781,479;
2013-03-13;1300;2629,427;
2013-03-13;1400;3538,336;
2013-03-13;1500;3793,747;
2013-03-13;1600;3751,174;
2013-03-13;1700;3404,09;
2013-03-13;1800;2630,137;
2013-03-13;1900;1469,64;
2013-03-13;2000;819,787;
2013-03-13;2100;57,839;
2013-03-13;2200;-3,54;
2013-03-13;2300;-3,54;
2013-03-14;0000;-3,54;
2013-03-14;0100;-3,54;
2013-03-14;0200;-3,54;
2013-03-14;0300;-3,54;
2013-03-14;0400;-3,54;
2013-03-14;0500;-3,54;
2013-03-14;0600;-3,535;
2013-03-14;0700;-3,537;
2013-03-14;0800;-3,498;
2013-03-14;0900;22,442;
2013-03-14;1000;316,271;
2013-03-14;1100;1267,523;
2013-03-14;1200;2316,124;
2013-03-14;1300;3132,529;
2013-03-14;1400;3582,361;
2013-03-14;1500;3885,444;
2013-03-14;1600;3426,554;
2013-03-14;1700;2896,069;
2013-03-14;1800;2705,02;
2013-03-14;1900;1757,391;
2013-03-14;2000;866,983;
2013-03-14;2100;112,941;
2013-03-14;2200;-3,501;
2013-03-14;2300;-3,54;
2013-03-15;0000;-3,54;
2013-03-15;0100;-3,54;
2013-03-15;0200;-3,535;
2013-03-15;0300;-3,49;
2013-03-15;0400;-3,54;
2013-03-15;0500;-3,347;
2013-03-15;0600;-3,413;
2013-03-15;0700;-3,152;
2013-03-15;0800;-3,537;
2013-03-15;0900;11,48;
2013-03-15;1000;178,24;
2013-03-15;1100;1134,748;
2013-03-15;1200;2385,55;
2013-03-15;1300;2101,828;
2013-03-15;1400;3307,732;
2013-03-15;1500;3089,093;
2013-03-15;1600;3709,248;
2013-03-15;1700;2577,64;
2013-03-15;1800;2381,148;
2013-03-15;1900;1751,156;
2013-03-15;2000;789,839;
2013-03-15;2100;155,786;
2013-03-15;2200;-3,538;
2013-03-15;2300;-3,538;
2013-03-16;0000;-3,532;
2013-03-16;0100;-3,534;
2013-03-16;0200;-3,481;
2013-03-16;0300;-3,532;
2013-03-16;0400;-3,475;
2013-03-16;0500;-3,388;
2013-03-16;0600;-3,506;
2013-03-16;0700;-3,521;
2013-03-16;0800;-3,523;
2013-03-16;0900;5,11;
2013-03-16;1000;298,082;
2013-03-16;1100;1173,21;
2013-03-16;1200;1728,03;
2013-03-16;1300;1290,231;
2013-03-16;1400;2182,929;
2013-03-16;1500;2090,643;
2013-03-16;1600;3003,112;
2013-03-16;1700;3462,261;
2013-03-16;1800;2536,993;
2013-03-16;1900;1290,001;
2013-03-16;2000;584,113;
2013-03-16;2100;79,14;
2013-03-16;2200;-3,54;
2013-03-16;2300;-3,54;
2013-03-17;0000;-3,54;
2013-03-17;0100;-3,54;
2013-03-17;0200;-3,54;
2013-03-17;0300;-3,54;
2013-03-17;0400;-3,54;
2013-03-17;0500;-3,54;
2013-03-17;0600;-3,54;
2013-03-17;0700;-3,54;
2013-03-17;0800;-3,514;
2013-03-17;0900;15,8;
2013-03-17;1000;354,567;
2013-03-17;1100;1402,734;
2013-03-17;1200;2159,837;
2013-03-17;1300;2952,807;
2013-03-17;1400;3534,33;
2013-03-17;1500;3822,709;
2013-03-17;1600;3705,822;
2013-03-17;1700;3173,545;
2013-03-17;1800;2691,17;
2013-03-17;1900;1789,162;
2013-03-17;2000;783,111;
2013-03-17;2100;95,399;
2013-03-17;2200;-3,54;
2013-03-17;2300;-3,54;
2013-03-18;0000;-3,54;
2013-03-18;0100;-3,54;
2013-03-18;0200;-3,538;
2013-03-18;0300;-3,54;
2013-03-18;0400;-3,524;
2013-03-18;0500;-3,534;
2013-03-18;0600;-3,54;
2013-03-18;0700;-3,54;
2013-03-18;0800;-3,54;
2013-03-18;0900;7,328;
2013-03-18;1000;193,683;
2013-03-18;1100;1211,947;
2013-03-18;1200;2086,975;
2013-03-18;1300;2964,761;
2013-03-18;1400;2991,909;
2013-03-18;1500;4080,099;
2013-03-18;1600;2041,047;
2013-03-18;1700;2055,263;
2013-03-18;1800;1082,799;
2013-03-18;1900;792,748;
2013-03-18;2000;474,357;
2013-03-18;2100;84,757;
2013-03-18;2200;-3,54;
2013-03-18;2300;-3,531;
2013-03-19;0000;-3,52;
2013-03-19;0100;-3,54;
2013-03-19;0200;-3,54;
2013-03-19;0300;-3,509;
2013-03-19;0400;-3,377;
2013-03-19;0500;-3,409;
2013-03-19;0600;-3,538;
2013-03-19;0700;-3,54;
2013-03-19;0800;-3,532;
2013-03-19;0900;14,603;
2013-03-19;1000;244,853;
2013-03-19;1100;1280,239;
2013-03-19;1200;1633,913;
2013-03-19;1300;2835,595;
2013-03-19;1400;3638,14;
2013-03-19;1500;3789,607;
2013-03-19;1600;3569,08;
2013-03-19;1700;3078,47;
2013-03-19;1800;2380,324;
2013-03-19;1900;1492,887;
2013-03-19;2000;654,142;
2013-03-19;2100;54,893;
2013-03-19;2200;-3,54;
2013-03-19;2300;-3,534;
2013-03-20;0000;-3,54;
2013-03-20;0100;-3,532;
2013-03-20;0200;-3,165;
2013-03-20;0300;-3,33;
2013-03-20;0400;-3,332;
2013-03-20;0500;-2,875;
2013-03-20;0600;-3,337;
2013-03-20;0700;-3,425;
2013-03-20;0800;-3,481;
2013-03-20;0900;13,942;
2013-03-20;1000;282,36;
2013-03-20;1100;1168,16;
2013-03-20;1200;2125,998;
2013-03-20;1300;2906,176;
2013-03-20;1400;3458,421;
2013-03-20;1500;3806,477;
2013-03-20;1600;3762,749;
2013-03-20;1700;3286,506;
2013-03-20;1800;2279,972;
2013-03-20;1900;1683,667;
2013-03-20;2000;722,075;
2013-03-20;2100;79,553;
2013-03-20;2200;-3,54;
2013-03-20;2300;-3,54;
2013-03-21;0000;-3,54;
2013-03-21;0100;-3,54;
2013-03-21;0200;-3,54;
2013-03-21;0300;-3,54;
2013-03-21;0400;-3,54;
2013-03-21;0500;-3,54;
2013-03-21;0600;-3,54;
2013-03-21;0700;-3,54;
2013-03-21;0800;-3,54;
2013-03-21;0900;13,964;
2013-03-21;1000;321,483;
2013-03-21;1100;1097,004;
2013-03-21;1200;2271,727;
2013-03-21;1300;3050,373;
2013-03-21;1400;3570,341;
2013-03-21;1500;3798,332;
2013-03-21;1600;3593,726;
2013-03-21;1700;3220,589;
2013-03-21;1800;2706,561;
2013-03-21;1900;1832,067;
2013-03-21;2000;845,363;
2013-03-21;2100;76,13;
2013-03-21;2200;-3,54;
2013-03-21;2300;-3,54;
2013-03-22;0000;-3,54;
2013-03-22;0100;-3,54;
2013-03-22;0200;-3,54;
2013-03-22;0300;-3,515;
2013-03-22;0400;-3,54;
2013-03-22;0500;-3,532;
2013-03-22;0600;-3,54;
2013-03-22;0700;-3,538;
2013-03-22;0800;-3,54;
2013-03-22;0900;17,684;
2013-03-22;1000;243,647;
2013-03-22;1100;1130,667;
2013-03-22;1200;2423,111;
2013-03-22;1300;2999,251;
2013-03-22;1400;3883,472;
2013-03-22;1500;3842,812;
2013-03-22;1600;3720,506;
2013-03-22;1700;3340,73;
2013-03-22;1800;2708,129;
2013-03-22;1900;1840,45;
2013-03-22;2000;758,23;
2013-03-22;2100;61,612;
2013-03-22;2200;-3,54;
2013-03-22;2300;-3,54;
2013-03-23;0000;-3,54;
2013-03-23;0100;-3,54;
2013-03-23;0200;-3,54;
2013-03-23;0300;-3,54;
2013-03-23;0400;-3,282;
2013-03-23;0500;-3,538;
2013-03-23;0600;-3,532;
2013-03-23;0700;-2,419;
2013-03-23;0800;-2,613;
2013-03-23;0900;28,378;
2013-03-23;1000;421,284;
2013-03-23;1100;1422,354;
2013-03-23;1200;2386,273;
2013-03-23;1300;3004,98;
2013-03-23;1400;3644,755;
2013-03-23;1500;3900,325;
2013-03-23;1600;3721,216;
2013-03-23;1700;3322,648;
2013-03-23;1800;2669,716;
2013-03-23;1900;1824,146;
2013-03-23;2000;608,162;
2013-03-23;2100;89,406;
2013-03-23;2200;-3,54;
2013-03-23;2300;-3,537;
2013-03-24;0000;-3,537;
2013-03-24;0100;-3,529;
2013-03-24;0200;-3,295;
2013-03-24;0300;-3,358;
2013-03-24;0400;-2,283;
2013-03-24;0500;-2,113;
2013-03-24;0600;-2,168;
2013-03-24;0700;-1,315;
2013-03-24;0800;-2,927;
2013-03-24;0900;30,479;
2013-03-24;1000;300,229;
2013-03-24;1100;1456,731;
2013-03-24;1200;2583,062;
2013-03-24;1300;3343,571;
2013-03-24;1400;3790,069;
2013-03-24;1500;3849,361;
2013-03-24;1600;3700,713;
2013-03-24;1700;3338,966;
2013-03-24;1800;2706,095;
2013-03-24;1900;1682,333;
2013-03-24;2000;798,046;
2013-03-24;2100;99,178;
2013-03-24;2200;-3,54;
2013-03-24;2300;-3,54;
2013-03-25;0000;-3,54;
2013-03-25;0100;-3,54;
2013-03-25;0200;-3,54;
2013-03-25;0300;-3,54;
2013-03-25;0400;-3,54;
2013-03-25;0500;-3,54;
2013-03-25;0600;-3,54;
2013-03-25;0700;-3,518;
2013-03-25;0800;-3,419;
2013-03-25;0900;22,084;
2013-03-25;1000;139,258;
2013-03-25;1100;342,307;
2013-03-25;1200;1911,289;
2013-03-25;1300;2843,947;
2013-03-25;1400;3667,046;
2013-03-25;1500;3211,658;
2013-03-25;1600;3503,897;
2013-03-25;1700;3332,916;
2013-03-25;1800;2740,224;
2013-03-25;1900;1444,991;
2013-03-25;2000;798,312;
2013-03-25;2100;69,071;
2013-03-25;2200;-3,54;
2013-03-25;2300;-3,54;
2013-03-26;0000;-3,54;
2013-03-26;0100;-3,54;
2013-03-26;0200;-3,54;
2013-03-26;0300;-3,54;
2013-03-26;0400;-3,54;
2013-03-26;0500;-3,497;
2013-03-26;0600;-3,207;
2013-03-26;0700;-3,24;
2013-03-26;0800;-3,039;
2013-03-26;0900;52,087;
2013-03-26;1000;256,663;
2013-03-26;1100;1424,347;
2013-03-26;1200;2608,794;
2013-03-26;1300;3186,84;
2013-03-26;1400;3679,249;
2013-03-26;1500;3878,629;
2013-03-26;1600;3714,394;
2013-03-26;1700;3303,606;
2013-03-26;1800;2630,089;
2013-03-26;1900;1859,691;
2013-03-26;2000;879,923;
2013-03-26;2100;106,977;
2013-03-26;2200;-3,54;
2013-03-26;2300;-3,54;
2013-03-27;0000;-3,54;
2013-03-27;0100;-3,538;
2013-03-27;0200;-3,537;
2013-03-27;0300;-3,538;
2013-03-27;0400;-3,54;
2013-03-27;0500;-3,302;
2013-03-27;0600;-3,54;
2013-03-27;0700;-3,459;
2013-03-27;0800;-3,427;
2013-03-27;0900;25,317;
2013-03-27;1000;296,234;
2013-03-27;1100;1464,27;
2013-03-27;1200;2427,624;
2013-03-27;1300;3118,624;
2013-03-27;1400;3561,999;
2013-03-27;1500;3745,338;
2013-03-27;1600;3751,918;
2013-03-27;1700;3314,34;
2013-03-27;1800;2676,634;
2013-03-27;1900;1713,621;
2013-03-27;2000;695,861;
2013-03-27;2100;null;
2013-03-27;2200;null;
2013-03-27;2300;null;
2013-03-28;0000;null;
2013-03-28;0100;null;
2013-03-28;0200;null;
2013-03-28;0300;null;
2013-03-28;0400;null;
2013-03-28;0500;null;
2013-03-28;0600;null;
2013-03-28;0700;null;
2013-03-28;0800;null;
2013-03-28;0900;null;
2013-03-28;1000;null;
2013-03-28;1100;null;
2013-03-28;1200;null;
2013-03-28;1300;null;
2013-03-28;1400;null;
2013-03-28;1500;3838,982;
2013-03-28;1600;3627,141;
2013-03-28;1700;3277,533;
2013-03-28;1800;2639,834;
2013-03-28;1900;1498,385;
2013-03-28;2000;824,509;
2013-03-28;2100;67,392;
2013-03-28;2200;-3,54;
2013-03-28;2300;-3,54;
2013-03-29;0000;-3,517;
2013-03-29;0100;-3,54;
2013-03-29;0200;-3,529;
2013-03-29;0300;-3,139;
2013-03-29;0400;-3,234;
2013-03-29;0500;-3,172;
2013-03-29;0600;-3,309;
2013-03-29;0700;-3,442;
2013-03-29;0800;-3,54;
2013-03-29;0900;20,357;
2013-03-29;1000;370,01;
2013-03-29;1100;1419,642;
2013-03-29;1200;2379,748;
2013-03-29;1300;2804,117;
2013-03-29;1400;3470,361;
2013-03-29;1500;3835,645;
2013-03-29;1600;3563,206;
2013-03-29;1700;2885,046;
2013-03-29;1800;2372,999;
2013-03-29;1900;1554,977;
2013-03-29;2000;663,328;
2013-03-29;2100;53,341;
2013-03-29;2200;-3,54;
2013-03-29;2300;-3,54;
2013-03-30;0000;-3,54;
2013-03-30;0100;-3,54;
2013-03-30;0200;-3,54;
2013-03-30;0300;-3,54;
2013-03-30;0400;-3,54;
2013-03-30;0500;-3,54;
2013-03-30;0600;-3,54;
2013-03-30;0700;-3,54;
2013-03-30;0800;-3,54;
2013-03-30;0900;20,434;
2013-03-30;1000;337,722;
2013-03-30;1100;1242,494;
2013-03-30;1200;2302,818;
2013-03-30;1300;2834,53;
2013-03-30;1400;3559,211;
2013-03-30;1500;3403,99;
2013-03-30;1600;3433,458;
2013-03-30;1700;2805,83;
2013-03-30;1800;2266,032;
2013-03-30;1900;1224,508;
2013-03-30;2000;823,054;
2013-03-30;2100;63,773;
2013-03-30;2200;-3,54;
2013-03-30;2300;-3,54;
2013-03-31;0000;-3,54;
2013-03-31;0100;-3,54;
2013-03-31;0200;-3,54;
2013-03-31;0300;-3,417;
2013-03-31;0400;-3,458;
2013-03-31;0500;-3,182;
2013-03-31;0600;-3,162;
2013-03-31;0700;-3,286;
2013-03-31;0800;-3,54;
2013-03-31;0900;29,111;
2013-03-31;1000;305,307;
2013-03-31;1100;1238,199;
2013-03-31;1200;2393,953;
2013-03-31;1300;2889,568;
2013-03-31;1400;3694,329;
2013-03-31;1500;3818,286;
2013-03-31;1600;3739,13;
2013-03-31;1700;3346,308;
2013-03-31;1800;2700,456;
2013-03-31;1900;1828,161;
2013-03-31;2000;866,814;
2013-03-31;2100;76,425;
2013-03-31;2200;-3,54;
2013-03-31;2300;-3,54;
2013-04-01;0000;-3,54;
2013-04-01;0100;-3,394;
2013-04-01;0200;-3,49;
2013-04-01;0300;-3,534;
2013-04-01;0400;-3,521;
2013-04-01;0500;-3,54;
2013-04-01;0600;-3,528;
2013-04-01;0700;-2,758;
2013-04-01;0800;-3,441;
2013-04-01;0900;23,112;
2013-04-01;1000;317,661;
2013-04-01;1100;1463,425;
2013-04-01;1200;2428,909;
2013-04-01;1300;3333,788;
2013-04-01;1400;3750,791;
2013-04-01;1500;3816,208;
2013-04-01;1600;3311,148;
2013-04-01;1700;2947,284;
2013-04-01;1800;2462,862;
2013-04-01;1900;1517,653;
2013-04-01;2000;597,818;
2013-04-01;2100;70,14;
2013-04-01;2200;-3,54;
2013-04-01;2300;-3,54;
2013-04-02;0000;-3,54;
2013-04-02;0100;-3,54;
2013-04-02;0200;-3,54;
2013-04-02;0300;-3,54;
2013-04-02;0400;-3,54;
2013-04-02;0500;-3,54;
2013-04-02;0600;-3,512;
2013-04-02;0700;-3,486;
2013-04-02;0800;-3,54;
2013-04-02;0900;10,343;
2013-04-02;1000;217,615;
2013-04-02;1100;503,053;
2013-04-02;1200;372,812;
2013-04-02;1300;876,986;
2013-04-02;1400;952,085;
2013-04-02;1500;3410,092;
2013-04-02;1600;1810,061;
2013-04-02;1700;1286,198;
2013-04-02;1800;1162,958;
2013-04-02;1900;913,031;
2013-04-02;2000;888,03;
2013-04-02;2100;67,479;
2013-04-02;2200;-3,393;
2013-04-02;2300;-2,913;
2013-04-03;0000;-3,095;
2013-04-03;0100;-2,986;
2013-04-03;0200;-3,535;
2013-04-03;0300;-3,535;
2013-04-03;0400;-3,448;
2013-04-03;0500;-2,929;
2013-04-03;0600;-2,929;
2013-04-03;0700;-2,951;
2013-04-03;0800;-3,369;
2013-04-03;0900;28,672;
2013-04-03;1000;310,115;
2013-04-03;1100;1138,126;
2013-04-03;1200;1527,25;
2013-04-03;1300;2809,071;
2013-04-03;1400;3672,086;
2013-04-03;1500;3932,13;
2013-04-03;1600;3641,191;
2013-04-03;1700;2932,869;
2013-04-03;1800;2558,164;
2013-04-03;1900;1780,565;
2013-04-03;2000;848,128;
2013-04-03;2100;63,196;
2013-04-03;2200;-3,54;
2013-04-03;2300;-3,54;
2013-04-04;0000;-3,54;
2013-04-04;0100;-3,54;
2013-04-04;0200;-3,54;
2013-04-04;0300;-3,54;
2013-04-04;0400;-3,54;
2013-04-04;0500;-3,538;
2013-04-04;0600;-3,537;
2013-04-04;0700;-3,518;
2013-04-04;0800;-3,54;
2013-04-04;0900;14,745;
2013-04-04;1000;423,859;
2013-04-04;1100;1503,259;
2013-04-04;1200;1571,861;
2013-04-04;1300;2624,87;
2013-04-04;1400;3585,215;
2013-04-04;1500;3608,23;
2013-04-04;1600;3680,479;
2013-04-04;1700;3114,401;
2013-04-04;1800;2377,167;
2013-04-04;1900;1745,389;
2013-04-04;2000;775,893;
2013-04-04;2100;56,94;
2013-04-04;2200;-3,54;
2013-04-04;2300;-3,54;
2013-04-05;0000;-3,54;
2013-04-05;0100;-3,54;
2013-04-05;0200;-3,54;
2013-04-05;0300;-3,54;
2013-04-05;0400;-3,54;
2013-04-05;0500;-3,54;
2013-04-05;0600;-3,54;
2013-04-05;0700;-3,54;
2013-04-05;0800;-3,54;
2013-04-05;0900;26,227;
2013-04-05;1000;328,26;
2013-04-05;1100;1464,242;
2013-04-05;1200;2331,783;
2013-04-05;1300;3130,64;
2013-04-05;1400;3542,917;
2013-04-05;1500;3781,004;
2013-04-05;1600;3614,697;
2013-04-05;1700;3068,019;
2013-04-05;1800;2369,78;
2013-04-05;1900;1689,917;
2013-04-05;2000;795,041;
2013-04-05;2100;52,771;
2013-04-05;2200;-3,54;
2013-04-05;2300;-3,54;
2013-04-06;0000;-3,54;
2013-04-06;0100;-3,54;
2013-04-06;0200;-3,54;
2013-04-06;0300;-3,54;
2013-04-06;0400;-3,54;
2013-04-06;0500;-3,532;
2013-04-06;0600;-3,54;
2013-04-06;0700;-3,54;
2013-04-06;0800;-3,486;
2013-04-06;0900;20,891;
2013-04-06;1000;321,059;
2013-04-06;1100;1240,681;
2013-04-06;1200;2004,358;
2013-04-06;1300;2811,618;
2013-04-06;1400;3561,534;
2013-04-06;1500;3579,493;
2013-04-06;1600;3532,662;
2013-04-06;1700;3235,266;
2013-04-06;1800;2386,842;
2013-04-06;1900;1112,16;
2013-04-06;2000;639,809;
2013-04-06;2100;51,633;
2013-04-06;2200;-3,54;
2013-04-06;2300;-3,54;
2013-04-07;0000;-3,54;
2013-04-07;0100;-3,54;
2013-04-07;0200;-3,54;
2013-04-07;0300;-3,54;
2013-04-07;0400;-3,54;
2013-04-07;0500;-3,54;
2013-04-07;0600;-3,538;
2013-04-07;0700;-3,54;
2013-04-07;0800;-3,54;
2013-04-07;0900;32,717;
2013-04-07;1000;232,996;
2013-04-07;1100;1390,118;
2013-04-07;1200;2438,768;
2013-04-07;1300;3078,794;
2013-04-07;1400;3410,167;
2013-04-07;1500;3670,111;
2013-04-07;1600;3553,496;
2013-04-07;1700;3168,309;
2013-04-07;1800;2537,283;
2013-04-07;1900;1706,376;
2013-04-07;2000;745,639;
2013-04-07;2100;55,09;
2013-04-07;2200;-3,54;
2013-04-07;2300;-3,54;
2013-04-08;0000;-3,54;
2013-04-08;0100;-3,54;
2013-04-08;0200;-3,54;
2013-04-08;0300;-3,54;
2013-04-08;0400;-3,54;
2013-04-08;0500;-3,54;
2013-04-08;0600;-3,534;
2013-04-08;0700;-3,439;
2013-04-08;0800;-3,537;
2013-04-08;0900;33,17;
2013-04-08;1000;266,817;
2013-04-08;1100;1397,295;
2013-04-08;1200;2439,385;
2013-04-08;1300;3006,883;
2013-04-08;1400;3404,486;
2013-04-08;1500;3581,144;
2013-04-08;1600;3577,607;
2013-04-08;1700;3211,275;
2013-04-08;1800;2577,561;
2013-04-08;1900;1738,295;
2013-04-08;2000;809,477;
2013-04-08;2100;59,427;
2013-04-08;2200;-3,54;
2013-04-08;2300;-3,54;
2013-04-09;0000;-3,54;
2013-04-09;0100;-3,54;
2013-04-09;0200;-3,54;
2013-04-09;0300;-3,54;
2013-04-09;0400;-3,535;
2013-04-09;0500;-3,523;
2013-04-09;0600;-3,408;
2013-04-09;0700;-3,54;
2013-04-09;0800;-3,19;
2013-04-09;0900;36,74;
2013-04-09;1000;465,788;
2013-04-09;1100;1421,5;
2013-04-09;1200;2234,672;
2013-04-09;1300;2875,773;
2013-04-09;1400;3321,21;
2013-04-09;1500;3754,321;
2013-04-09;1600;3608,679;
2013-04-09;1700;3240,213;
2013-04-09;1800;2392,026;
2013-04-09;1900;1660,297;
2013-04-09;2000;643,659;
2013-04-09;2100;46,23;
2013-04-09;2200;-3,54;
2013-04-09;2300;-3,54;
2013-04-10;0000;-3,54;
2013-04-10;0100;-3,54;
2013-04-10;0200;-3,54;
2013-04-10;0300;-3,538;
2013-04-10;0400;-3,538;
2013-04-10;0500;-3,54;
2013-04-10;0600;-3,338;
2013-04-10;0700;-3,54;
2013-04-10;0800;-3,54;
2013-04-10;0900;14,831;
2013-04-10;1000;309,684;
2013-04-10;1100;1393,61;
2013-04-10;1200;2462,986;
2013-04-10;1300;3102,509;
2013-04-10;1400;3159,15;
2013-04-10;1500;3351,092;
2013-04-10;1600;3135,466;
2013-04-10;1700;3058,967;
2013-04-10;1800;2449,843;
2013-04-10;1900;1520,552;
2013-04-10;2000;692,145;
2013-04-10;2100;54,738;
2013-04-10;2200;-3,54;
2013-04-10;2300;-3,54;
2013-04-11;0000;-3,54;
2013-04-11;0100;-3,54;
2013-04-11;0200;-3,54;
2013-04-11;0300;-3,54;
2013-04-11;0400;-3,54;
2013-04-11;0500;-3,409;
2013-04-11;0600;-3,54;
2013-04-11;0700;-3,54;
2013-04-11;0800;-3,54;
2013-04-11;0900;21,111;
2013-04-11;1000;303,297;
2013-04-11;1100;1402,303;
2013-04-11;1200;2292,739;
2013-04-11;1300;2986,515;
2013-04-11;1400;3344,177;
2013-04-11;1500;3538,115;
2013-04-11;1600;2022,496;
2013-04-11;1700;2526,652;
2013-04-11;1800;2421,471;
2013-04-11;1900;1390,597;
2013-04-11;2000;615,142;
2013-04-11;2100;45,386;
2013-04-11;2200;-3,531;
2013-04-11;2300;-3,535;
2013-04-12;0000;-3,538;
2013-04-12;0100;-3,538;
2013-04-12;0200;-3,368;
2013-04-12;0300;-3,403;
2013-04-12;0400;-3,316;
2013-04-12;0500;-3,535;
2013-04-12;0600;-3,54;
2013-04-12;0700;-3,54;
2013-04-12;0800;-3,54;
2013-04-12;0900;38,44;
2013-04-12;1000;345,512;
2013-04-12;1100;863,039;
2013-04-12;1200;1199,438;
2013-04-12;1300;2776,162;
2013-04-12;1400;3277,968;
2013-04-12;1500;3539,656;
2013-04-12;1600;3510,581;
2013-04-12;1700;3255,597;
2013-04-12;1800;2118,36;
2013-04-12;1900;1664,76;
2013-04-12;2000;629,782;
2013-04-12;2100;54,248;
2013-04-12;2200;-3,54;
2013-04-12;2300;-3,54;
2013-04-13;0000;-3,512;
2013-04-13;0100;-3,531;
2013-04-13;0200;-3,54;
2013-04-13;0300;-3,537;
2013-04-13;0400;-3,164;
2013-04-13;0500;-3,506;
2013-04-13;0600;-3,54;
2013-04-13;0700;-3,062;
2013-04-13;0800;-3,54;
2013-04-13;0900;17,067;
2013-04-13;1000;207,691;
2013-04-13;1100;1424,402;
2013-04-13;1200;1495,793;
2013-04-13;1300;2323,638;
2013-04-13;1400;3062,479;
2013-04-13;1500;3633,307;
2013-04-13;1600;3420,549;
2013-04-13;1700;3163,717;
2013-04-13;1800;2340,37;
2013-04-13;1900;1514,413;
2013-04-13;2000;639,175;
2013-04-13;2100;29,159;
2013-04-13;2200;-3,54;
2013-04-13;2300;-3,54;
2013-04-14;0000;-3,54;
2013-04-14;0100;-3,54;
2013-04-14;0200;-3,54;
